model_parameters,model_rank,auc_score_mean,auc_score_std,auc_score_cv
"{'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",1114,0.7868873092409286,0.013197133491453204,0.016771313168316093
"{'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",255,0.7950319040541295,0.014033524038095947,0.017651523123203467
"{'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",814,0.7903078750292413,0.014163290490072842,0.017921231633366685
"{'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",73,0.79754489300544,0.013570849427670839,0.017015781239010798
"{'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",59,0.7978980538694581,0.01468123596930381,0.018399889432122573
"{'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",100,0.7971335690576341,0.016490234917425493,0.020686915665739852
"{'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",773,0.7906573040816562,0.011976660349259828,0.015147726186088482
"{'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",681,0.7912690195402878,0.013593922766727475,0.017179900174311494
"{'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",516,0.7924513080766058,0.012421395717915453,0.015674648513186232
"{'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",1189,0.7855623401770075,0.013425437163564598,0.017090225023439258
"{'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",403,0.7935031784293306,0.013348696731143037,0.016822486782681327
"{'eta': 0.1, 'gamma': 1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",1105,0.7870594276983459,0.014283652802820642,0.018148124906643134
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",726,0.7909198876216282,0.01580651711295781,0.01998497870686944
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",857,0.789962285538155,0.015389920700645867,0.019481842339044854
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",916,0.7894025391259417,0.014070746600877627,0.017824551991506545
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",770,0.7906695918089811,0.015012740796537295,0.018987375955852166
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",860,0.7899173657977104,0.013698924983606977,0.0173422253728691
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",987,0.7887044787948003,0.013930953721405032,0.017663084331272692
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",945,0.789110758803386,0.015307621350169524,0.019398571340456854
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",959,0.7890260585771038,0.012420896651535037,0.015742061388865098
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",1001,0.788589040833699,0.014904423373204969,0.01890011476376588
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",463,0.792975824417517,0.017426448135186415,0.021976014398657196
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",581,0.792001639426784,0.014640876946688273,0.01848591747522732
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",918,0.7893464143918694,0.014144077981411433,0.017918720758753753
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",624,0.7917434031420737,0.014970425993488854,0.018908179006074395
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",448,0.7931383743587951,0.013333524874673324,0.016811095397385963
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",679,0.7912928685487856,0.012996799925809783,0.016424765649216123
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",820,0.7902471993182303,0.01539794775189075,0.019484976049488078
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",812,0.7903471820891496,0.012354129007768513,0.015631268495337018
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",902,0.7895251592303362,0.014894628828778256,0.018865299800323268
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",715,0.7910121483609296,0.015711862851960846,0.019862985523696038
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",834,0.790132876133784,0.014457141330033303,0.018297101369549193
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",876,0.7897989263139609,0.013702582908182388,0.01734945750323208
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",785,0.7905701995476729,0.0162006735315681,0.02049239086021376
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",963,0.7889950018780333,0.013147829507162145,0.01666402128767173
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",948,0.7890918583009054,0.01405527083247255,0.017811957739288745
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",821,0.7902243923327948,0.015330527777090687,0.019400220906664184
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",991,0.7886777147688379,0.01353456693345206,0.01716108707017169
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",1084,0.7874903468064324,0.015220609353343264,0.019327994832023684
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",486,0.7926942122306144,0.01665835478703087,0.021014856081962338
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",512,0.7924765032748349,0.015482924658124984,0.019537392710248503
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",867,0.7898769317631454,0.013603862101033743,0.01722276161511327
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",628,0.791714879382264,0.01714040901981333,0.021649724498277893
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",616,0.791798589344812,0.013197597204275834,0.016667871579812265
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",764,0.7907077773714457,0.014448711146184097,0.018273136498310447
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",762,0.7907143037316037,0.015898222013596374,0.02010615204324518
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",572,0.7920679229815266,0.013429998722199504,0.01695561495742169
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",929,0.7892540479833521,0.015119699213446068,0.019156948579584596
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",518,0.7924463666779876,0.015544302137323234,0.019615588878887112
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",904,0.7895184324020779,0.015149803276550642,0.01918866318352819
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",846,0.7900323580783845,0.014140841853876129,0.01789906667654886
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",729,0.7908919189879828,0.016316069230364723,0.020629960729959915
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",723,0.7909406056160329,0.013142663877983157,0.01661649912100144
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",1000,0.7886274690450964,0.013894140022613641,0.017618128416750756
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",880,0.789777754750307,0.015590329309520066,0.019740147422168206
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",981,0.7887809081241537,0.014091808824350856,0.017865301605566767
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",1089,0.787445172887694,0.01501037690498719,0.019062123207818533
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",215,0.7955165981468383,0.015928823693714223,0.02002324493394674
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",549,0.7922375916356893,0.015494749923753739,0.019558210929833033
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",840,0.790060443772409,0.014137336260643302,0.01789399326605929
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",435,0.793248966552064,0.015481340859374191,0.019516370663129116
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",398,0.7935258083690481,0.01438303219788926,0.018125474995515315
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",617,0.7917952797818909,0.015868760236314356,0.020041493857712298
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",786,0.7905662890852295,0.016865362969688706,0.021333268572840045
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",668,0.7913730926820052,0.010839531680274206,0.013697119324007417
"{'eta': 0.1, 'gamma': 5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",896,0.7895915129695398,0.015439469410257527,0.019553742861535973
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",141,0.7964150654182416,0.012938166184595958,0.016245506578659974
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",281,0.7947673517070867,0.014354485371778416,0.018061241872789957
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",351,0.7940616539272284,0.01581001789400065,0.019910315295806433
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",320,0.7944157178403944,0.011224685482780375,0.014129485646752421
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",178,0.7958742982608514,0.015939304836585438,0.02002741497170607
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",383,0.7935722607612329,0.01638931940532133,0.020652586053852114
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",677,0.7913298347897285,0.015909590052057564,0.02010487833595336
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",395,0.7935295521481572,0.015269002911660907,0.019241883141373015
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",861,0.7899171523841545,0.014214364827494044,0.017994753987290654
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",144,0.7963716995819302,0.012286697935888727,0.015428345761582
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",198,0.7956061379592655,0.015373089118088459,0.019322486824348194
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",351,0.7940616539272284,0.01581001789400065,0.019910315295806433
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",829,0.7901454270680267,0.012273506627853264,0.01553322490695955
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",344,0.7941622199818393,0.01546796726128316,0.01947708776884007
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",354,0.7940328568677196,0.015107665275529735,0.019026498897194336
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",971,0.7889023001351213,0.015343455209906636,0.01944911962771391
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",613,0.7918007304724184,0.014457164677846418,0.01825858972019478
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",957,0.7890308400772416,0.013499988787250006,0.017109583176658134
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",87,0.7973611652980868,0.013709538710986466,0.017193637347338416
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",109,0.7969958637337972,0.01534275449689433,0.019250732902196
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",460,0.7930031704557171,0.015240992250285152,0.019219333311778025
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.6}",309,0.7945049096464469,0.011247458281801612,0.014156562338685494
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 0.8}",121,0.7967520132837865,0.015201609010518556,0.019079473609191946
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 5, 'subsample': 1.0}",380,0.7936138758533188,0.013384288783511234,0.016864988366187553
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.6}",582,0.7919974795685009,0.011422218417263182,0.014422038847252745
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 0.8}",501,0.7925904751446268,0.013168681476995368,0.016614735970164708
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 10, 'subsample': 1.0}",738,0.7908106079020715,0.014539240615229446,0.01838523721096807
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.6}",30,0.7985254621782616,0.014348084193474997,0.017968223773773606
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",77,0.7974868993906741,0.015665708354488262,0.019643844138954213
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1.0}",460,0.7930031704557171,0.015240992250285152,0.019219333311778025
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.6}",574,0.7920548249911196,0.012405264559891103,0.015662128641196257
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 0.8}",271,0.7948972623842625,0.014826236679486599,0.01865176467587257
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 5, 'subsample': 1.0}",282,0.7947630153432423,0.01291086092722055,0.01624491914944558
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.6}",962,0.7889970479698182,0.01109046599034827,0.014056409994036527
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 0.8}",525,0.7923946195543262,0.013131526388816777,0.016571952995090327
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 10, 'subsample': 1.0}",915,0.78940678744249,0.013569667931478019,0.01718970263156826
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.6}",240,0.7951782448429062,0.013432446253393661,0.01689237141547723
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.8}",173,0.7959170391155242,0.014519742647738516,0.018242784026679233
"{'eta': 0.1, 'gamma': 5, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1.0}",339,0.7942252906504389,0.01583458462660907,0.019937144803889556
